language,page_id,average_world_len,vowel_ratio,average_words_in_sentence,non_ascii_ratio,double_letter_ratio,double_vowel_ratio,a_ratio,b_ratio,c_ratio,d_ratio,e_ratio,f_ratio,g_ratio,h_ratio,i_ratio,j_ratio,k_ratio,l_ratio,m_ratio,n_ratio,o_ratio,p_ratio,q_ratio,r_ratio,s_ratio,t_ratio,u_ratio,v_ratio,w_ratio,x_ratio,y_ratio,z_ratio
en,12595787,4.815718157181572,0.3927968486212718,23.0625,0.004336513443191674,0.016319639842431063,0.05402363534046145,0.09904333145751266,0.026449071468767585,0.030388294879009566,0.037703995498030385,0.1277433877321328,0.023072594259988744,0.026449071468767585,0.051209904333145755,0.0686550365785031,0.0022509848058525606,0.014068655036578503,0.03432751828925155,0.021947101857062466,0.07484524479459764,0.07090602138435566,0.016319639842431063,0.0022509848058525606,0.04895891952729319,0.06752954417557681,0.08497467642093416,0.014631401238041642,0.014631401238041642,0.028700056274620148,0.0011254924029262803,0.011817670230725942,0.0
en,29716855,4.910505836575876,0.3906497622820919,21.416666666666668,0.0036407766990291263,0.01901743264659271,0.041996830427892234,0.09350237717908082,0.019809825673534072,0.021394611727416798,0.03565768621236133,0.10776545166402536,0.022187004754358162,0.020602218700475437,0.05150554675118859,0.07765451664025357,0.003961965134706815,0.010301109350237718,0.04041204437400951,0.041996830427892234,0.08240887480190175,0.06893819334389857,0.026148969889064975,0.0,0.06339144215530904,0.060221870047543584,0.08240887480190175,0.025356576862123614,0.003169572107765452,0.022979397781299524,0.000792393026941363,0.017432646592709985,0.0
en,18601024,4.4655172413793105,0.3764478764478765,16.571428571428573,0.02180232558139535,0.013513513513513514,0.05019305019305019,0.07915057915057915,0.005791505791505791,0.05019305019305019,0.03088803088803089,0.09652509652509653,0.05019305019305019,0.03861003861003861,0.05791505791505792,0.08687258687258688,0.0,0.013513513513513514,0.0637065637065637,0.023166023166023165,0.07142857142857142,0.0637065637065637,0.005791505791505791,0.0,0.04826254826254826,0.05019305019305019,0.06177606177606178,0.03667953667953668,0.003861003861003861,0.023166023166023165,0.0,0.013513513513513514,0.0
en,43864631,5.158590308370044,0.39795046968403075,18.916666666666668,0.008707300736771601,0.008539709649871904,0.037574722459436376,0.10589239965841162,0.025619128949615714,0.033304867634500426,0.03842869342442357,0.09991460290350128,0.017079419299743808,0.014517506404782237,0.02391118701964133,0.09393680614859094,0.005977796754910333,0.0017079419299743809,0.04184457728437233,0.028181041844577284,0.09735269000853972,0.07173356105892399,0.014517506404782237,0.0008539709649871904,0.07344150298889837,0.07258753202391119,0.07941929974380871,0.01964133219470538,0.010247651579846286,0.011101622544833475,0.0,0.006831767719897523,0.007685738684884714
en,6147090,5.03,0.4105367793240557,18.181818181818183,0.0038138825324180014,0.016898608349900597,0.04771371769383698,0.08946322067594434,0.02584493041749503,0.019880715705765408,0.03876739562624255,0.1540755467196819,0.02982107355864811,0.02584493041749503,0.030815109343936383,0.07554671968190854,0.0019880715705765406,0.002982107355864811,0.02286282306163022,0.027833001988071572,0.07654075546719682,0.05666003976143141,0.011928429423459244,0.0,0.06461232604373758,0.055666003976143144,0.1172962226640159,0.02485089463220676,0.012922465208747515,0.019880715705765408,0.0009940357852882703,0.009940357852882704,0.002982107355864811
en,26568439,4.1688311688311686,0.411214953271028,25.666666666666668,0.004790419161676647,0.010903426791277258,0.05763239875389408,0.0778816199376947,0.01557632398753894,0.024922118380062305,0.040498442367601244,0.13707165109034267,0.040498442367601244,0.012461059190031152,0.0514018691588785,0.06542056074766354,0.003115264797507788,0.018691588785046728,0.0264797507788162,0.018691588785046728,0.07009345794392523,0.08566978193146417,0.010903426791277258,0.0,0.04984423676012461,0.06697819314641744,0.11059190031152648,0.03426791277258567,0.004672897196261682,0.021806853582554516,0.001557632398753894,0.010903426791277258,0.0
en,46667,4.769491525423729,0.4015636105188344,22.692307692307693,0.0011179429849077697,0.015636105188343994,0.0433546552949538,0.09523809523809523,0.01847903340440654,0.031982942430703626,0.0412224591329069,0.11656005685856433,0.02700781805259417,0.01279317697228145,0.047619047619047616,0.06751954513148543,0.0021321961620469083,0.0035536602700781805,0.03909026297085998,0.0255863539445629,0.07249466950959488,0.07107320540156362,0.033404406538734895,0.0014214641080312722,0.0767590618336887,0.05543710021321962,0.0767590618336887,0.02203269367448472,0.009950248756218905,0.021321961620469083,0.0,0.02914001421464108,0.0014214641080312722
en,33176131,4.858974358974359,0.3891820580474934,26.0,0.0,0.01978891820580475,0.029023746701846966,0.08839050131926121,0.018469656992084433,0.04617414248021108,0.04353562005277045,0.1279683377308707,0.018469656992084433,0.029023746701846966,0.03825857519788918,0.08179419525065963,0.00395778364116095,0.006596306068601583,0.0395778364116095,0.029023746701846966,0.0712401055408971,0.05408970976253298,0.009234828496042216,0.0013192612137203166,0.052770448548812667,0.09102902374670185,0.079155672823219,0.026385224274406333,0.013192612137203167,0.017150395778364115,0.002638522427440633,0.010554089709762533,0.0
en,35291579,4.82,0.4170124481327801,16.666666666666668,0.0015384615384615385,0.014522821576763486,0.03112033195020747,0.1016597510373444,0.022821576763485476,0.043568464730290454,0.035269709543568464,0.13278008298755187,0.03734439834024896,0.01037344398340249,0.04771784232365145,0.06846473029045644,0.004149377593360996,0.002074688796680498,0.03734439834024896,0.026970954356846474,0.056016597510373446,0.06639004149377593,0.022821576763485476,0.0,0.07468879668049792,0.06639004149377593,0.06639004149377593,0.03112033195020747,0.016597510373443983,0.01037344398340249,0.0,0.016597510373443983,0.002074688796680498
en,19044318,5.445859872611465,0.4099415204678363,26.166666666666668,0.0038666022232962784,0.021637426900584796,0.03859649122807018,0.0783625730994152,0.013450292397660818,0.04093567251461988,0.027485380116959064,0.13333333333333333,0.025730994152046785,0.014619883040935672,0.04502923976608187,0.09005847953216374,0.0,0.007017543859649123,0.03216374269005848,0.02280701754385965,0.07777777777777778,0.0695906432748538,0.019883040935672516,0.00760233918128655,0.07543859649122807,0.06900584795321638,0.09298245614035087,0.0304093567251462,0.008771929824561403,0.006432748538011696,0.0029239766081871343,0.008187134502923977,0.0
en,29144508,4.888888888888889,0.3650568181818182,20.571428571428573,0.0011261261261261261,0.02130681818181818,0.03409090909090909,0.06960227272727272,0.026988636363636364,0.032670454545454544,0.05539772727272727,0.11505681818181818,0.02130681818181818,0.048295454545454544,0.041193181818181816,0.08096590909090909,0.004261363636363636,0.004261363636363636,0.048295454545454544,0.024147727272727272,0.05539772727272727,0.06392045454545454,0.017045454545454544,0.0,0.07102272727272728,0.07386363636363637,0.078125,0.018465909090909092,0.007102272727272727,0.022727272727272728,0.002840909090909091,0.017045454545454544,0.0
en,35307907,4.971698113207547,0.40417457305502846,15.142857142857142,0.004261363636363636,0.022770398481973434,0.056925996204933584,0.09867172675521822,0.017077798861480076,0.020872865275142316,0.04174573055028463,0.10436432637571158,0.017077798861480076,0.018975332068311195,0.056925996204933584,0.08349146110056926,0.0018975332068311196,0.003795066413662239,0.0683111954459203,0.017077798861480076,0.08349146110056926,0.07210626185958255,0.024667931688804556,0.0018975332068311196,0.07210626185958255,0.051233396584440226,0.07400379506641366,0.028462998102466792,0.0018975332068311196,0.020872865275142316,0.0018975332068311196,0.017077798861480076,0.0
en,41324622,4.7,0.3723404255319149,17.142857142857142,0.001366120218579235,0.01950354609929078,0.030141843971631204,0.06914893617021277,0.01950354609929078,0.03368794326241135,0.03900709219858156,0.09574468085106383,0.014184397163120567,0.015957446808510637,0.05319148936170213,0.08865248226950355,0.0,0.008865248226950355,0.044326241134751775,0.02304964539007092,0.06205673758865248,0.08333333333333333,0.040780141843971635,0.0,0.06560283687943262,0.07446808510638298,0.1099290780141844,0.024822695035460994,0.0035460992907801418,0.010638297872340425,0.008865248226950355,0.010638297872340425,0.0
en,43184582,5.153846153846154,0.4016282225237449,28.6,0.023630504833512353,0.014925373134328358,0.04206241519674356,0.09497964721845319,0.0203527815468114,0.031207598371777476,0.029850746268656716,0.11804613297150611,0.017639077340569877,0.018995929443690638,0.04341926729986431,0.08005427408412483,0.0027137042062415195,0.009497964721845319,0.04206241519674356,0.025780189959294438,0.08005427408412483,0.06377204884667571,0.017639077340569877,0.0013568521031207597,0.07598371777476255,0.052917232021709636,0.07462686567164178,0.024423337856173677,0.012211668928086838,0.016282225237449117,0.0,0.0203527815468114,0.0027137042062415195
en,35841646,4.22360248447205,0.39558823529411763,17.88888888888889,0.003278688524590164,0.020588235294117647,0.03676470588235294,0.08823529411764706,0.014705882352941176,0.04411764705882353,0.04411764705882353,0.11176470588235295,0.04264705882352941,0.010294117647058823,0.052941176470588235,0.04264705882352941,0.0,0.004411764705882353,0.05,0.03529411764705882,0.0838235294117647,0.1161764705882353,0.011764705882352941,0.0014705882352941176,0.061764705882352944,0.045588235294117645,0.06764705882352941,0.01764705882352941,0.0058823529411764705,0.027941176470588237,0.0,0.01911764705882353,0.0
en,25071484,4.98989898989899,0.41295546558704455,16.5,0.0,0.016194331983805668,0.038461538461538464,0.10323886639676114,0.018218623481781375,0.02834008097165992,0.022267206477732792,0.11538461538461539,0.02631578947368421,0.01417004048582996,0.032388663967611336,0.08906882591093117,0.008097165991902834,0.006072874493927126,0.05465587044534413,0.032388663967611336,0.09919028340080972,0.0708502024291498,0.016194331983805668,0.0,0.0708502024291498,0.05263157894736842,0.06882591093117409,0.024291497975708502,0.01417004048582996,0.018218623481781375,0.004048582995951417,0.010121457489878543,0.0
en,28909828,5.168224299065421,0.42857142857142855,10.7,0.004316546762589928,0.03074141048824593,0.06329113924050633,0.0867992766726944,0.0108499095840868,0.045207956600361664,0.02531645569620253,0.14647377938517178,0.0379746835443038,0.012658227848101266,0.0325497287522604,0.08318264014466546,0.0,0.0,0.05605786618444846,0.018083182640144666,0.07233273056057866,0.06871609403254973,0.0216998191681736,0.0,0.06871609403254973,0.05786618444846293,0.081374321880651,0.0216998191681736,0.012658227848101266,0.0162748643761302,0.0,0.0216998191681736,0.0018083182640144665
en,18938265,4.719101123595506,0.3869047619047619,27.384615384615383,0.00186219739292365,0.014285714285714285,0.03154761904761905,0.08154761904761905,0.01369047619047619,0.03154761904761905,0.05178571428571429,0.10654761904761904,0.025595238095238095,0.02023809523809524,0.042261904761904764,0.07678571428571429,0.0,0.006547619047619048,0.04404761904761905,0.02976190476190476,0.07083333333333333,0.07976190476190476,0.016666666666666666,0.0,0.07083333333333333,0.08333333333333333,0.07321428571428572,0.029166666666666667,0.013095238095238096,0.018452380952380953,0.0005952380952380953,0.013095238095238096,0.0
en,45413,5.160112359550562,0.42242787152966793,22.25,0.002232142857142857,0.0130647795318454,0.05117038649972782,0.08437670114316821,0.015242242787152967,0.031028851388132824,0.043549265106151334,0.12302667392487751,0.023407729994556342,0.017964071856287425,0.03647250952640174,0.09090909090909091,0.0,0.002177463255307567,0.04627109417528579,0.023407729994556342,0.07729994556341861,0.07784431137724551,0.023407729994556342,0.0005443658138268917,0.0587915078933043,0.06859009254218836,0.08927599346761024,0.027762656505171474,0.008709853021230268,0.00979858464888405,0.0010887316276537834,0.018508437670114317,0.0005443658138268917
en,536739,4.823255813953488,0.390549662487946,21.5,0.0387243735763098,0.01446480231436837,0.029893924783027964,0.09546769527483125,0.026036644165863067,0.033751205400192864,0.03567984570877531,0.08678881388621022,0.017357762777242044,0.013500482160077145,0.05014464802314368,0.085824493731919,0.007714561234329798,0.007714561234329798,0.040501446480231434,0.03182256509161042,0.07232401157184185,0.07907425265188042,0.02700096432015429,0.0,0.04918032786885246,0.0665380906460945,0.05400192864030858,0.021215043394406944,0.01253616200578592,0.019286403085824494,0.0009643201542912247,0.022179363548698167,0.0019286403085824494
en,5387804,6.035714285714286,0.40490278951817416,49.0,0.004878048780487805,0.01014370245139476,0.03634826711749789,0.0760777683854607,0.009298393913778529,0.04395604395604396,0.030431107354184278,0.13440405748098055,0.028740490278951817,0.026204564666103127,0.03803888419273035,0.08960270498732037,0.0,0.0033812341504649195,0.03296703296703297,0.03550295857988166,0.09129332206255283,0.06593406593406594,0.02197802197802198,0.00253592561284869,0.058326289095519866,0.04818258664412511,0.10397295012679628,0.026204564666103127,0.009298393913778529,0.0076077768385460695,0.00253592561284869,0.01267962806424345,0.0008453085376162299
en,354943,5.319444444444445,0.4086161879895561,14.4,0.003067484662576687,0.010443864229765013,0.04699738903394256,0.08616187989556136,0.015665796344647518,0.018276762402088774,0.04308093994778068,0.12532637075718014,0.016971279373368148,0.020887728459530026,0.04046997389033943,0.09530026109660575,0.0039164490861618795,0.005221932114882507,0.0391644908616188,0.02349869451697128,0.09399477806788512,0.0587467362924282,0.018276762402088774,0.0,0.06527415143603134,0.05483028720626632,0.0783289817232376,0.028720626631853787,0.015665796344647518,0.033942558746736295,0.0039164490861618795,0.014360313315926894,0.0
en,1024865,4.48,0.39285714285714285,20.833333333333332,0.02029769959404601,0.01607142857142857,0.04642857142857143,0.09285714285714286,0.008928571428571428,0.033928571428571426,0.02857142857142857,0.09285714285714286,0.033928571428571426,0.025,0.04107142857142857,0.08035714285714286,0.0017857142857142857,0.007142857142857143,0.04642857142857143,0.03214285714285714,0.08214285714285714,0.08214285714285714,0.01607142857142857,0.0017857142857142857,0.06607142857142857,0.039285714285714285,0.09107142857142857,0.026785714285714284,0.005357142857142857,0.023214285714285715,0.0,0.017857142857142856,0.0035714285714285713
en,8949389,4.989010989010989,0.3898678414096916,22.75,0.002362669816893089,0.01908957415565345,0.041116005873715125,0.08002936857562408,0.010279001468428781,0.04698972099853157,0.03450807635829662,0.1277533039647577,0.02643171806167401,0.020558002936857563,0.053597650513950074,0.07048458149779736,0.0,0.009544787077826725,0.0381791483113069,0.027900146842878122,0.0697503671071953,0.06607929515418502,0.015418502202643172,0.0007342143906020558,0.0631424375917768,0.07268722466960352,0.09397944199706314,0.022026431718061675,0.008076358296622614,0.016886930983847283,0.0014684287812041115,0.023494860499265784,0.0
en,4041326,4.6477541371158395,0.4094608341810783,17.625,0.003201280512204882,0.015768056968463885,0.048830111902339775,0.08901322482197355,0.011190233977619531,0.03458799593082401,0.035096642929806715,0.10122075279755849,0.017293997965412006,0.024415055951169887,0.041200406917599186,0.08545269582909461,0.006612410986775178,0.009155645981688708,0.028484231943031537,0.02695829094608342,0.08138351983723296,0.0930824008138352,0.018311291963377416,0.001525940996948118,0.06408952187182096,0.06358087487283826,0.09206510681586978,0.022380467955239063,0.010681586978636826,0.019837232960325534,0.001017293997965412,0.018311291963377416,0.003051881993896236
en,42138264,4.938888888888889,0.4184476940382452,25.714285714285715,0.004374453193350831,0.014623172103487065,0.048368953880764905,0.10573678290213723,0.006749156355455568,0.03712035995500562,0.03824521934758155,0.12485939257592801,0.014623172103487065,0.015748031496062992,0.048368953880764905,0.08323959505061868,0.0022497187851518562,0.0022497187851518562,0.03487064116985377,0.023622047244094488,0.07086614173228346,0.0719910011248594,0.023622047244094488,0.0,0.0719910011248594,0.07086614173228346,0.08323959505061868,0.025871766029246346,0.008998875140607425,0.01799775028121485,0.0011248593925759281,0.006749156355455568,0.007874015748031496
en,644443,5.400709219858156,0.39986868023637556,25.636363636363637,0.002162162162162162,0.013788575180564675,0.04464871963230466,0.08141825344714379,0.015101772816808929,0.03939592908732764,0.04267892317793828,0.11293499671700591,0.02298095863427446,0.01969796454366382,0.04267892317793828,0.07616546290216678,0.0026263952724885093,0.005252790544977019,0.04333552199606041,0.025607353906762966,0.06631648063033486,0.07091267235718976,0.020354563361785948,0.003939592908732764,0.07091267235718976,0.06434668417596848,0.0958634274458306,0.030203545633617858,0.009192383453709783,0.008535784635587657,0.0006565988181221273,0.028233749179251477,0.0006565988181221273
en,927350,4.981132075471698,0.4128787878787879,15.142857142857142,0.006230529595015576,0.017045454545454544,0.03598484848484849,0.07765151515151515,0.022727272727272728,0.043560606060606064,0.041666666666666664,0.14583333333333334,0.020833333333333332,0.00946969696969697,0.026515151515151516,0.08901515151515152,0.0,0.0,0.03787878787878788,0.01893939393939394,0.056818181818181816,0.0625,0.022727272727272728,0.001893939393939394,0.06439393939393939,0.07954545454545454,0.10984848484848485,0.020833333333333332,0.011363636363636364,0.013257575757575758,0.005681818181818182,0.017045454545454544,0.0
en,3870545,5.392,0.4124629080118694,15.625,0.0036188178528347406,0.01483679525222552,0.03560830860534125,0.07418397626112759,0.020771513353115726,0.06083086053412463,0.037091988130563795,0.1201780415430267,0.025222551928783383,0.01483679525222552,0.04599406528189911,0.0712166172106825,0.001483679525222552,0.001483679525222552,0.05341246290801187,0.03560830860534125,0.0712166172106825,0.08902077151335312,0.025222551928783383,0.0,0.06231454005934718,0.06379821958456973,0.05192878338278932,0.028189910979228485,0.005934718100890208,0.002967359050445104,0.005934718100890208,0.02967359050445104,0.0
en,104476,5.1988304093567255,0.3813273340832396,19.0,0.0035026269702276708,0.01124859392575928,0.04049493813273341,0.0798650168728909,0.023622047244094488,0.03487064116985377,0.03824521934758155,0.11923509561304838,0.015748031496062992,0.01799775028121485,0.04499437570303712,0.06186726659167604,0.0,0.008998875140607425,0.03487064116985377,0.03937007874015748,0.06524184476940383,0.07424071991001124,0.01687289088863892,0.0022497187851518562,0.0798650168728909,0.07424071991001124,0.0922384701912261,0.02924634420697413,0.01124859392575928,0.01799775028121485,0.0,0.01687289088863892,0.0
en,33870099,5.136150234741784,0.3875685557586837,17.75,0.018964259664478483,0.008226691042047532,0.04570383912248629,0.0850091407678245,0.014625228519195612,0.026508226691042046,0.043875685557586835,0.10694698354661791,0.014625228519195612,0.02010968921389397,0.05758683729433273,0.09597806215722121,0.0009140767824497258,0.013711151736745886,0.04753199268738574,0.013711151736745886,0.07952468007312614,0.04936014625228519,0.0283363802559415,0.0,0.07038391224862889,0.07221206581352833,0.06489945155393052,0.027422303473491772,0.005484460694698354,0.016453382084095063,0.0009140767824497258,0.022851919561243144,0.0009140767824497258
en,7523440,4.621621621621622,0.39473684210526316,16.444444444444443,0.0005878894767783657,0.017543859649122806,0.04532163742690058,0.08771929824561403,0.010964912280701754,0.03508771929824561,0.039473684210526314,0.11403508771929824,0.019736842105263157,0.016812865497076022,0.06944444444444445,0.09137426900584796,0.0014619883040935672,0.006578947368421052,0.03070175438596491,0.03435672514619883,0.07894736842105263,0.06432748538011696,0.02412280701754386,0.0021929824561403508,0.062134502923976605,0.07894736842105263,0.07309941520467836,0.024853801169590642,0.007309941520467836,0.012426900584795321,0.0014619883040935672,0.012426900584795321,0.0
en,45673717,5.065217391304348,0.3937768240343348,23.0,0.0043859649122807015,0.013948497854077254,0.032188841201716736,0.09549356223175966,0.011802575107296138,0.034334763948497854,0.03969957081545064,0.12124463519313304,0.023605150214592276,0.017167381974248927,0.03969957081545064,0.07510729613733906,0.001072961373390558,0.002145922746781116,0.03862660944206009,0.030042918454935622,0.08047210300429185,0.06759656652360516,0.017167381974248927,0.0,0.07510729613733906,0.0611587982832618,0.0890557939914163,0.02145922746781116,0.006437768240343348,0.023605150214592276,0.006437768240343348,0.012875536480686695,0.00536480686695279
en,29024421,4.887931034482759,0.3985890652557319,14.5,0.0,0.024691358024691357,0.04409171075837742,0.08465608465608465,0.015873015873015872,0.03527336860670194,0.037037037037037035,0.12345679012345678,0.02292768959435626,0.021164021164021163,0.04585537918871252,0.08112874779541446,0.0,0.003527336860670194,0.05291005291005291,0.02821869488536155,0.07583774250440917,0.07760141093474426,0.014109347442680775,0.001763668430335097,0.06878306878306878,0.06349206349206349,0.07936507936507936,0.024691358024691357,0.008818342151675485,0.026455026455026454,0.0,0.007054673721340388,0.0
en,15550180,4.505434782608695,0.390832328106152,16.727272727272727,0.0009242144177449168,0.025331724969843185,0.03618817852834741,0.07117008443908324,0.019300361881785282,0.024125452352231604,0.03498190591073583,0.11821471652593486,0.026537997587454766,0.025331724969843185,0.04221954161640531,0.0856453558504222,0.008443908323281062,0.007237635705669481,0.054282267792521106,0.025331724969843185,0.06755126658624849,0.07478890229191798,0.020506634499396863,0.0,0.05186972255729795,0.08082026537997587,0.08805790108564536,0.027744270205066344,0.012062726176115802,0.015681544028950542,0.0012062726176115801,0.013268998793727383,0.0036188178528347406
en,24205314,5.177304964539007,0.4178082191780822,35.25,0.001122334455667789,0.00684931506849315,0.043835616438356165,0.07534246575342465,0.012328767123287671,0.052054794520547946,0.03287671232876712,0.1136986301369863,0.02054794520547945,0.012328767123287671,0.03972602739726028,0.0821917808219178,0.0013698630136986301,0.0027397260273972603,0.045205479452054796,0.026027397260273973,0.09726027397260274,0.10273972602739725,0.030136986301369864,0.0,0.04794520547945205,0.052054794520547946,0.09452054794520548,0.026027397260273973,0.0027397260273972603,0.009589041095890411,0.0027397260273972603,0.01780821917808219,0.0
en,28134659,4.98326359832636,0.39378673383711166,19.916666666666668,0.001951854261548471,0.026028547439126783,0.04953820319059614,0.07556675062972293,0.015113350125944584,0.051217464315701094,0.037783375314861464,0.11922753988245172,0.02518891687657431,0.01595298068849706,0.04450041981528128,0.08984047019311503,0.0025188916876574307,0.005037783375314861,0.05037783375314862,0.0218303946263644,0.08648194794290512,0.0764063811922754,0.0109151973131822,0.0,0.047019311502938706,0.056255247691015954,0.10243492863140219,0.022670025188916875,0.016792611251049538,0.015113350125944584,0.0016792611251049538,0.010075566750629723,0.0
