language,page_id,average_world_len,vowel_ratio,average_words_in_sentence,non_ascii_ratio,double_letter_ratio,double_vowel_ratio,a_ratio,b_ratio,c_ratio,d_ratio,e_ratio,f_ratio,g_ratio,h_ratio,i_ratio,j_ratio,k_ratio,l_ratio,m_ratio,n_ratio,o_ratio,p_ratio,q_ratio,r_ratio,s_ratio,t_ratio,u_ratio,v_ratio,w_ratio,x_ratio,y_ratio,z_ratio
pl,1163169,6.08029197080292,0.38235294117647056,14.421052631578947,0.061522945032778616,0.004801920768307323,0.03841536614645858,0.09003601440576231,0.011404561824729893,0.040216086434573826,0.030612244897959183,0.08823529411764706,0.004201680672268907,0.008403361344537815,0.010804321728691477,0.08043217286914765,0.036614645858343335,0.04561824729891957,0.025210084033613446,0.01920768307322929,0.0546218487394958,0.06902761104441776,0.027611044417767107,0.0,0.05222088835534214,0.048619447779111646,0.033013205282112844,0.02460984393757503,0.0,0.05402160864345738,0.0,0.030012004801920768,0.04441776710684274
pl,3658230,6.719626168224299,0.3657858136300417,10.7,0.05113636363636364,0.005563282336578581,0.025034770514603615,0.08344923504867872,0.008344923504867872,0.055632823365785816,0.016689847009735744,0.07788595271210014,0.013908205841446454,0.006954102920723227,0.013908205841446454,0.06815020862308763,0.031988873435326845,0.04728789986091794,0.03616133518776078,0.03477051460361613,0.05702364394993046,0.06954102920723226,0.022253129346314324,0.0,0.054242002781641166,0.03337969401947149,0.06258692628650904,0.015299026425591099,0.0,0.030598052851182198,0.0,0.05146036161335188,0.05146036161335188
pl,3725354,6.597014925373134,0.3597285067873303,13.4,0.053475935828877004,0.0022624434389140274,0.038461538461538464,0.09389140271493213,0.019230769230769232,0.026018099547511313,0.04411764705882353,0.04751131221719457,0.004524886877828055,0.010180995475113122,0.01809954751131222,0.058823529411764705,0.016968325791855202,0.0418552036199095,0.012443438914027148,0.01809954751131222,0.05429864253393665,0.08031674208144797,0.03167420814479638,0.0,0.07126696832579185,0.04751131221719457,0.04638009049773756,0.032805429864253395,0.0,0.06334841628959276,0.0,0.04638009049773756,0.049773755656108594
pl,1642415,6.225296442687747,0.37396825396825395,7.666666666666667,0.06209150326797386,0.0031746031746031746,0.036825396825396824,0.08,0.013968253968253968,0.03238095238095238,0.0419047619047619,0.06857142857142857,0.0038095238095238095,0.027301587301587302,0.010793650793650795,0.08126984126984127,0.011428571428571429,0.022222222222222223,0.022222222222222223,0.02857142857142857,0.050793650793650794,0.07682539682539682,0.027301587301587302,0.0,0.06031746031746032,0.0380952380952381,0.03238095238095238,0.03365079365079365,0.0,0.061587301587301586,0.0,0.03365079365079365,0.06031746031746032
pl,3912982,6.279411764705882,0.39734582357533177,20.4,0.046365914786967416,0.00234192037470726,0.0546448087431694,0.08196721311475409,0.0078064012490242,0.04449648711943794,0.04059328649492584,0.078064012490242,0.00312256049960968,0.02576112412177986,0.0078064012490242,0.08430913348946135,0.03200624512099922,0.03278688524590164,0.02185792349726776,0.03981264637002342,0.06088992974238876,0.10226385636221702,0.01639344262295082,0.0,0.0507416081186573,0.03669008587041374,0.01873536299765808,0.0117096018735363,0.00078064012490242,0.05542544886807182,0.0,0.039032006245121,0.05776736924277908
pl,14343,6.430379746835443,0.3986220472440945,19.75,0.06104417670682731,0.004921259842519685,0.054133858267716536,0.140748031496063,0.038385826771653545,0.04429133858267716,0.021653543307086614,0.06692913385826772,0.008858267716535433,0.013779527559055118,0.013779527559055118,0.09153543307086615,0.017716535433070866,0.06200787401574803,0.03641732283464567,0.02952755905511811,0.08070866141732283,0.05610236220472441,0.013779527559055118,0.0,0.05019685039370079,0.03937007874015748,0.021653543307086614,0.021653543307086614,0.001968503937007874,0.031496062992125984,0.000984251968503937,0.021653543307086614,0.03346456692913386
pl,2205796,5.995433789954338,0.38156892612338156,12.882352941176471,0.07425441265976872,0.0030464584920030465,0.0456968773800457,0.09215536938309216,0.012185833968012186,0.04722010662604722,0.031226199543031227,0.053313023610053314,0.0007616146230007616,0.014470677837014471,0.013709063214013708,0.0853008377760853,0.01904036557501904,0.031226199543031227,0.01904036557501904,0.03351104341203351,0.060167555217060166,0.09367859862909368,0.027418126428027417,0.0,0.03884234577303884,0.044173648134044174,0.04722010662604722,0.02284843869002285,0.0,0.05407463823305408,0.0,0.03427265803503427,0.03655750190403656
pl,842086,5.631578947368421,0.38161993769470404,6.333333333333333,0.05620608899297424,0.003115264797507788,0.0529595015576324,0.09034267912772585,0.017133956386292833,0.040498442367601244,0.029595015576323987,0.07009345794392523,0.004672897196261682,0.014018691588785047,0.006230529595015576,0.09345794392523364,0.024922118380062305,0.04361370716510903,0.021806853582554516,0.02336448598130841,0.045171339563862926,0.07320872274143302,0.03582554517133956,0.0,0.04984423676012461,0.0529595015576324,0.018691588785046728,0.02336448598130841,0.0,0.06697819314641744,0.0,0.03115264797507788,0.0514018691588785
pl,1574521,5.97,0.36348408710217756,12.5,0.054376657824933686,0.0,0.03685092127303183,0.08375209380234507,0.02512562814070352,0.04522613065326633,0.03015075376884422,0.07872696817420435,0.0016750418760469012,0.02512562814070352,0.01675041876046901,0.09045226130653267,0.021775544388609715,0.04355108877721943,0.023450586264656615,0.031825795644891124,0.05527638190954774,0.05527638190954774,0.020100502512562814,0.0,0.038525963149078725,0.05360134003350084,0.021775544388609715,0.02847571189279732,0.0,0.05527638190954774,0.0,0.02680067001675042,0.06365159128978225
pl,664347,5.938775510204081,0.3745704467353952,13.61111111111111,0.035541195476575124,0.0027491408934707906,0.03917525773195876,0.0865979381443299,0.01168384879725086,0.05085910652920962,0.02542955326460481,0.09003436426116838,0.005498281786941581,0.010996563573883162,0.013058419243986255,0.09003436426116838,0.04054982817869416,0.04329896907216495,0.03161512027491409,0.03505154639175258,0.05360824742268041,0.0570446735395189,0.026804123711340205,0.0,0.0577319587628866,0.05085910652920962,0.03161512027491409,0.01718213058419244,0.0013745704467353953,0.04673539518900344,0.002061855670103093,0.03367697594501718,0.04536082474226804
